AverageTemperature,City,Year,Month
20.27,1,1871,04
23.992,1,1871,05
28.272,1,1871,06
29.698,1,1871,07
30.208,1,1871,08
25.809,1,1871,09
19.197,1,1871,10
13.132,1,1871,11
9.795,1,1871,12
6.032,1,1872,01
11.962,1,1872,02
15.862,1,1872,03
20.98,1,1872,04
26.073,1,1872,05
28.361,1,1872,06
28.754,1,1872,07
28.37,1,1872,08
25.873,1,1872,09
18.919,1,1872,10
10.351,1,1872,11
7.757,1,1872,12
6.76,1,1873,01
11.93,1,1873,02
16.733,1,1873,03
18.576,1,1873,04
24.653,1,1873,05
26.597,1,1873,06
28.389,1,1873,07
27.971,1,1873,08
25.184,1,1873,09
19.348,1,1873,10
12.832,1,1873,11
10.019,1,1873,12
9.279,1,1874,01
12.007,1,1874,02
16.711,1,1874,03
17.601,1,1874,04
24.338,1,1874,05
27.792,1,1874,06
28.954,1,1874,07
30.484,1,1874,08
24.379,1,1874,09
20.162,1,1874,10
14.925,1,1874,11
9.842,1,1874,12
5.619,1,1875,01
11.117,1,1875,02
15.118,1,1875,03
19.04,1,1875,04
24.744,1,1875,05
28.454,1,1875,06
28.771,1,1875,07
27.987,1,1875,08
24.044,1,1875,09
19.359,1,1875,10
14.189,1,1875,11
11.087,1,1875,12
10.787,1,1876,01
12.312,1,1876,02
14.517,1,1876,03
20.579,1,1876,04
23.998,1,1876,05
26.857,1,1876,06
28.624,1,1876,07
28.845,1,1876,08
24.918,1,1876,09
19.386,1,1876,10
11.973,1,1876,11
6.074,1,1876,12
7.48,1,1877,01
10.217,1,1877,02
16.093,1,1877,03
18.934,1,1877,04
23.815,1,1877,05
27.555,1,1877,06
28.501,1,1877,07
29.295,1,1877,08
25.557,1,1877,09
19.822,1,1877,10
11.326,1,1877,11
10.038,1,1877,12
7.747,1,1878,01
10.955,1,1878,02
15.992,1,1878,03
20.417,1,1878,04
23.934,1,1878,05
27.778,1,1878,06
28.186,1,1878,07
28.094,1,1878,08
24.089,1,1878,09
19.854,1,1878,10
13.949,1,1878,11
6.683,1,1878,12
9.026,1,1879,01
11.184,1,1879,02
18.839,1,1879,03
20.341,1,1879,04
26.573,1,1879,05
27.386,1,1879,06
30.465,1,1879,07
26.745,1,1879,08
24.267,1,1879,09
19.518,1,1879,10
14.845,1,1879,11
11.215,1,1879,12
12.585,1,1880,01
10.655,1,1880,02
15.014,1,1880,03
20.849,1,1880,04
25.192,1,1880,05
28.155,1,1880,06
27.489,1,1880,07
25.707,1,1880,08
23.834,1,1880,09
17.289,1,1880,10
8.943,1,1880,11
8.27,1,1880,12
4.473,1,1881,01
10.121,1,1881,02
15.366,1,1881,03
20.395,1,1881,04
23.593,1,1881,05
28.906,1,1881,06
29.422,1,1881,07
28.722,1,1881,08
25.559,1,1881,09
20.634,1,1881,10
11.904,1,1881,11
9.98,1,1881,12
9.46,1,1882,01
12.982,1,1882,02
16.235,1,1882,03
20.212,1,1882,04
22.797,1,1882,05
27.357,1,1882,06
28.204,1,1882,07
25.753,1,1882,08
23.246,1,1882,09
19.813,1,1882,10
13.274,1,1882,11
8.133,1,1882,12
6.511,1,1883,01
9.509,1,1883,02
15.018,1,1883,03
19.667,1,1883,04
24.358,1,1883,05
27.946,1,1883,06
28.343,1,1883,07
28.209,1,1883,08
24.468,1,1883,09
20.043,1,1883,10
13.562,1,1883,11
10.361,1,1883,12
5.84,1,1884,01
11.98,1,1884,02
16.138,1,1884,03
18.464,1,1884,04
22.784,1,1884,05
27.09,1,1884,06
30.199,1,1884,07
28.216,1,1884,08
26.308,1,1884,09
19.88,1,1884,10
13.011,1,1884,11
8.758,1,1884,12
7.32,1,1885,01
10.51,1,1885,02
14.808,1,1885,03
20.638,1,1885,04
22.816,1,1885,05
27.602,1,1885,06
28.224,1,1885,07
28.221,1,1885,08
24.775,1,1885,09
18.22,1,1885,10
14.179,1,1885,11
9.936,1,1885,12
5.589,1,1886,01
11.131,1,1886,02
14.683,1,1886,03
19.573,1,1886,04
26.073,1,1886,05
27.48,1,1886,06
29.51,1,1886,07
28.96,1,1886,08
24.819,1,1886,09
19.396,1,1886,10
12.152,1,1886,11
8.888,1,1886,12
8.579,1,1887,01
12.12,1,1887,02
16.999,1,1887,03
20.104,1,1887,04
24.078,1,1887,05
27.217,1,1887,06
28.654,1,1887,07
28.4,1,1887,08
25.082,1,1887,09
18.169,1,1887,10
13.245,1,1887,11
6.406,1,1887,12
6.533,1,1888,01
11.658,1,1888,02
13.536,1,1888,03
21.057,1,1888,04
23.32,1,1888,05
27.157,1,1888,06
28.476,1,1888,07
27.83,1,1888,08
24.032,1,1888,09
19.891,1,1888,10
11.622,1,1888,11
10.062,1,1888,12
8.086,1,1889,01
10.415,1,1889,02
14.057,1,1889,03
20.198,1,1889,04
23.616,1,1889,05
26.622,1,1889,06
27.745,1,1889,07
27.739,1,1889,08
22.762,1,1889,09
19.036,1,1889,10
11.019,1,1889,11
14.621,1,1889,12
11.504,1,1890,01
13.686,1,1890,02
16.352,1,1890,03
19.71,1,1890,04
23.983,1,1890,05
25.783,1,1890,06
28.403,1,1890,07
27.882,1,1890,08
24.112,1,1890,09
19.478,1,1890,10
13.69,1,1890,11
10.974,1,1890,12
7.692,1,1891,01
11.876,1,1891,02
13.177,1,1891,03
18.541,1,1891,04
22.439,1,1891,05
26.878,1,1891,06
29.164,1,1891,07
27.588,1,1891,08
25.243,1,1891,09
18.563,1,1891,10
13.575,1,1891,11
8.627,1,1891,12
6.141,1,1892,01
13.191,1,1892,02
13.296,1,1892,03
21.228,1,1892,04
24.964,1,1892,05
27.598,1,1892,06
28.838,1,1892,07
26.517,1,1892,08
24.53,1,1892,09
19.971,1,1892,10
13.211,1,1892,11
8.285,1,1892,12
8.229,1,1893,01
10.313,1,1893,02
14.763,1,1893,03
22.236,1,1893,04
23.923,1,1893,05
27.49,1,1893,06
28.992,1,1893,07
27.864,1,1893,08
26.249,1,1893,09
18.929,1,1893,10
11.949,1,1893,11
11.038,1,1893,12
8.593,1,1894,01
8.185,1,1894,02
15.731,1,1894,03
21.726,1,1894,04
24.508,1,1894,05
26.837,1,1894,06
28.384,1,1894,07
26.658,1,1894,08
24.864,1,1894,09
21.026,1,1894,10
14.524,1,1894,11
10.771,1,1894,12
9.388,1,1895,01
5.868,1,1895,02
15.725,1,1895,03
20.048,1,1895,04
22.808,1,1895,05
26.362,1,1895,06
28.475,1,1895,07
28.438,1,1895,08
26.055,1,1895,09
17.834,1,1895,10
11.63,1,1895,11
8.849,1,1895,12
9.852,1,1896,01
10.996,1,1896,02
15.259,1,1896,03
21.009,1,1896,04
26.086,1,1896,05
28.99,1,1896,06
28.317,1,1896,07
28.746,1,1896,08
25.041,1,1896,09
18.729,1,1896,10
14.772,1,1896,11
9.992,1,1896,12
6.851,1,1897,01
13.164,1,1897,02
17.85,1,1897,03
20.044,1,1897,04
23.231,1,1897,05
26.855,1,1897,06
29.131,1,1897,07
26.891,1,1897,08
24.2,1,1897,09
20.487,1,1897,10
14.664,1,1897,11
7.545,1,1897,12
9.473,1,1898,01
12.77,1,1898,02
15.991,1,1898,03
20.037,1,1898,04
24.502,1,1898,05
26.074,1,1898,06
27.689,1,1898,07
27.889,1,1898,08
25.258,1,1898,09
19.219,1,1898,10
12.286,1,1898,11
5.956,1,1898,12
7.83,1,1899,01
6.356,1,1899,02
16.854,1,1899,03
19.606,1,1899,04
25.383,1,1899,05
25.96,1,1899,06
28.178,1,1899,07
29.488,1,1899,08
25.312,1,1899,09
20.443,1,1899,10
13.918,1,1899,11
8.188,1,1899,12
9.439,1,1900,01
9.864,1,1900,02
14.962,1,1900,03
18.334,1,1900,04
23.286,1,1900,05
27.88,1,1900,06
27.637,1,1900,07
27.602,1,1900,08
26.75,1,1900,09
20.497,1,1900,10
13.783,1,1900,11
8.498,1,1900,12
10.077,1,1901,01
9.538,1,1901,02
14.422,1,1901,03
18.268,1,1901,04
23.353,1,1901,05
27.852,1,1901,06
29.158,1,1901,07
29.552,1,1901,08
25.765,1,1901,09
21.056,1,1901,10
14.914,1,1901,11
8.101,1,1901,12
8.426,1,1902,01
9.776,1,1902,02
16.324,1,1902,03
21.778,1,1902,04
25.164,1,1902,05
28.707,1,1902,06
28.114,1,1902,07
29.129,1,1902,08
24.762,1,1902,09
20.277,1,1902,10
15.66,1,1902,11
9.099,1,1902,12
8.129,1,1903,01
8.163,1,1903,02
13.247,1,1903,03
18.858,1,1903,04
22.452,1,1903,05
23.971,1,1903,06
28.009,1,1903,07
28.068,1,1903,08
23.888,1,1903,09
18.082,1,1903,10
13.195,1,1903,11
9.639,1,1903,12
8.511,1,1904,01
13.726,1,1904,02
19.296,1,1904,03
20.62,1,1904,04
23.365,1,1904,05
26.308,1,1904,06
27.501,1,1904,07
27.671,1,1904,08
24.592,1,1904,09
19.219,1,1904,10
13.061,1,1904,11
9.075,1,1904,12
8.082,1,1905,01
6.278,1,1905,02
16.133,1,1905,03
18.044,1,1905,04
24.082,1,1905,05
26.477,1,1905,06
28.021,1,1905,07
29.139,1,1905,08
26.131,1,1905,09
19.1,1,1905,10
14.775,1,1905,11
6.409,1,1905,12
8.98,1,1906,01
10.178,1,1906,02
14.412,1,1906,03
19.853,1,1906,04
24.087,1,1906,05
28.358,1,1906,06
26.551,1,1906,07
26.575,1,1906,08
24.563,1,1906,09
16.951,1,1906,10
13.569,1,1906,11
12.147,1,1906,12
13.171,1,1907,01
13.062,1,1907,02
20.056,1,1907,03
19.849,1,1907,04
22.254,1,1907,05
27.693,1,1907,06
27.919,1,1907,07
29.103,1,1907,08
26.154,1,1907,09
20.096,1,1907,10
11.302,1,1907,11
10.063,1,1907,12
9.829,1,1908,01
11.211,1,1908,02
18.628,1,1908,03
19.88,1,1908,04
23.791,1,1908,05
28.725,1,1908,06
27.052,1,1908,07
27.1,1,1908,08
24.808,1,1908,09
18.686,1,1908,10
13.286,1,1908,11
10.877,1,1908,12
12.036,1,1909,01
12.696,1,1909,02
16.845,1,1909,03
20.145,1,1909,04
24.586,1,1909,05
28.263,1,1909,06
29.22,1,1909,07
28.744,1,1909,08
24.581,1,1909,09
19.708,1,1909,10
16.757,1,1909,11
6.775,1,1909,12
10.144,1,1910,01
9.796,1,1910,02
17.559,1,1910,03
19.469,1,1910,04
24.152,1,1910,05
28.233,1,1910,06
30.241,1,1910,07
30.636,1,1910,08
27.178,1,1910,09
19.281,1,1910,10
14.87,1,1910,11
9.783,1,1910,12
12.985,1,1911,01
11.961,1,1911,02
17.825,1,1911,03
19.696,1,1911,04
23.071,1,1911,05
28.83,1,1911,06
28.65,1,1911,07
29.522,1,1911,08
27.885,1,1911,09
19.294,1,1911,10
11.307,1,1911,11
7.592,1,1911,12
8.205,1,1912,01
9.188,1,1912,02
13.24,1,1912,03
19.126,1,1912,04
25.008,1,1912,05
25.936,1,1912,06
28.912,1,1912,07
29.684,1,1912,08
25.638,1,1912,09
19.862,1,1912,10
12.543,1,1912,11
7.383,1,1912,12
8.596,1,1913,01
9.62,1,1913,02
13.919,1,1913,03
18.882,1,1913,04
24.308,1,1913,05
25.442,1,1913,06
28.365,1,1913,07
28.355,1,1913,08
23.457,1,1913,09
18.371,1,1913,10
15.757,1,1913,11
8.573,1,1913,12
11.442,1,1914,01
10.475,1,1914,02
13.759,1,1914,03
19.42,1,1914,04
23.576,1,1914,05
26.606,1,1914,06
28.925,1,1914,07
27.947,1,1914,08
25.45,1,1914,09
19.601,1,1914,10
13.624,1,1914,11
6.311,1,1914,12
7.309,1,1915,01
11.961,1,1915,02
10.128,1,1915,03
19.164,1,1915,04
23.887,1,1915,05
28.648,1,1915,06
29.219,1,1915,07
27.462,1,1915,08
25.548,1,1915,09
19.777,1,1915,10
14.834,1,1915,11
10.991,1,1915,12
12.15,1,1916,01
13.265,1,1916,02
19.013,1,1916,03
19.446,1,1916,04
25.131,1,1916,05
29.7,1,1916,06
27.921,1,1916,07
27.283,1,1916,08
24.52,1,1916,09
20.034,1,1916,10
12.927,1,1916,11
9.648,1,1916,12
10.032,1,1917,01
12.357,1,1917,02
15.507,1,1917,03
20.223,1,1917,04
22.696,1,1917,05
28.471,1,1917,06
29.904,1,1917,07
29.746,1,1917,08
25.124,1,1917,09
18.658,1,1917,10
15.168,1,1917,11
9.072,1,1917,12
6.691,1,1918,01
12.456,1,1918,02
18.117,1,1918,03
20.35,1,1918,04
24.234,1,1918,05
28.011,1,1918,06
29.637,1,1918,07
28.829,1,1918,08
23.732,1,1918,09
19.907,1,1918,10
12.261,1,1918,11
8.63,1,1918,12
6.864,1,1919,01
10.115,1,1919,02
14.666,1,1919,03
19.406,1,1919,04
23.203,1,1919,05
25.145,1,1919,06
26.838,1,1919,07
27.938,1,1919,08
24.211,1,1919,09
21.004,1,1919,10
14.001,1,1919,11
8.86,1,1919,12
7.581,1,1920,01
12.558,1,1920,02
14.736,1,1920,03
19.253,1,1920,04
24.577,1,1920,05
26.078,1,1920,06
28.613,1,1920,07
26.77,1,1920,08
26.069,1,1920,09
19.746,1,1920,10
12.7,1,1920,11
9.282,1,1920,12
11.371,1,1921,01
11.902,1,1921,02
18.135,1,1921,03
18.79,1,1921,04
23.505,1,1921,05
26.809,1,1921,06
28.695,1,1921,07
29.15,1,1921,08
27.524,1,1921,09
20.482,1,1921,10
15.896,1,1921,11
12.655,1,1921,12
7.938,1,1922,01
12.875,1,1922,02
15.117,1,1922,03
20.676,1,1922,04
24.684,1,1922,05
25.84,1,1922,06
28.347,1,1922,07
29.166,1,1922,08
25.35,1,1922,09
19.182,1,1922,10
14.121,1,1922,11
12.172,1,1922,12
12.823,1,1923,01
9.552,1,1923,02
12.972,1,1923,03
19.663,1,1923,04
24.821,1,1923,05
27.817,1,1923,06
28.509,1,1923,07
28.67,1,1923,08
25.633,1,1923,09
18.258,1,1923,10
12.537,1,1923,11
9.649,1,1923,12
6.47,1,1924,01
10.021,1,1924,02
13.539,1,1924,03
19.11,1,1924,04
22.132,1,1924,05
28.343,1,1924,06
28.698,1,1924,07
30.123,1,1924,08
24.379,1,1924,09
19.819,1,1924,10
15.975,1,1924,11
8.868,1,1924,12
8.017,1,1925,01
13.785,1,1925,02
18.093,1,1925,03
22.931,1,1925,04
24.427,1,1925,05
28.297,1,1925,06
29.615,1,1925,07
27.544,1,1925,08
25.637,1,1925,09
18.849,1,1925,10
12.998,1,1925,11
6.861,1,1925,12
6.655,1,1926,01
13.446,1,1926,02
14.143,1,1926,03
17.943,1,1926,04
23.128,1,1926,05
27.389,1,1926,06
27.899,1,1926,07
28.49,1,1926,08
27.257,1,1926,09
22.139,1,1926,10
13.061,1,1926,11
9.707,1,1926,12
10.267,1,1927,01
13.798,1,1927,02
15.534,1,1927,03
21.642,1,1927,04
26.633,1,1927,05
26.71,1,1927,06
28.006,1,1927,07
29.09,1,1927,08
26.072,1,1927,09
20.39,1,1927,10
17.419,1,1927,11
6.556,1,1927,12
8.309,1,1928,01
10.657,1,1928,02
16.92,1,1928,03
18.7,1,1928,04
23.758,1,1928,05
29.032,1,1928,06
29.235,1,1928,07
28.538,1,1928,08
24.214,1,1928,09
21.348,1,1928,10
12.61,1,1928,11
9.136,1,1928,12
9.822,1,1929,01
8.909,1,1929,02
16.495,1,1929,03
21.836,1,1929,04
23.634,1,1929,05
28.482,1,1929,06
28.399,1,1929,07
29.258,1,1929,08
25.938,1,1929,09
20.079,1,1929,10
10.744,1,1929,11
9.609,1,1929,12
5.27,1,1930,01
14.331,1,1930,02
13.969,1,1930,03
21.818,1,1930,04
23.997,1,1930,05
26.53,1,1930,06
28.685,1,1930,07
29.401,1,1930,08
27.44,1,1930,09
19.512,1,1930,10
12.88,1,1930,11
7.861,1,1930,12
8.691,1,1931,01
11.799,1,1931,02
12.801,1,1931,03
17.047,1,1931,04
21.832,1,1931,05
26.991,1,1931,06
27.829,1,1931,07
27.48,1,1931,08
27.886,1,1931,09
23.246,1,1931,10
16.089,1,1931,11
8.912,1,1931,12
9.596,1,1932,01
14.352,1,1932,02
13.045,1,1932,03
20.621,1,1932,04
23.675,1,1932,05
28.173,1,1932,06
29.012,1,1932,07
28.561,1,1932,08
22.963,1,1932,09
17.82,1,1932,10
11.468,1,1932,11
7.329,1,1932,12
11.02,1,1933,01
9.86,1,1933,02
16.727,1,1933,03
19.699,1,1933,04
24.909,1,1933,05
27.139,1,1933,06
29.275,1,1933,07
28.189,1,1933,08
27.265,1,1933,09
21.81,1,1933,10
15.093,1,1933,11
12.306,1,1933,12
9.79,1,1934,01
11.812,1,1934,02
14.876,1,1934,03
21.001,1,1934,04
24.876,1,1934,05
29.384,1,1934,06
29.209,1,1934,07
29.459,1,1934,08
26.348,1,1934,09
22.889,1,1934,10
16.055,1,1934,11
10.59,1,1934,12
11.737,1,1935,01
11.211,1,1935,02
18.308,1,1935,03
21.426,1,1935,04
23.167,1,1935,05
26.561,1,1935,06
27.8,1,1935,07
28.908,1,1935,08
23.557,1,1935,09
21.11,1,1935,10
14.18,1,1935,11
9.126,1,1935,12
8.363,1,1936,01
10.704,1,1936,02
17.06,1,1936,03
19.401,1,1936,04
23.684,1,1936,05
28.121,1,1936,06
27.817,1,1936,07
28.628,1,1936,08
25.042,1,1936,09
17.858,1,1936,10
11.896,1,1936,11
10.343,1,1936,12
8.522,1,1937,01
11.713,1,1937,02
13.53,1,1937,03
20.511,1,1937,04
24.503,1,1937,05
28.187,1,1937,06
28.729,1,1937,07
30.046,1,1937,08
26.017,1,1937,09
20.736,1,1937,10
13.057,1,1937,11
9.034,1,1937,12
10.11,1,1938,01
13.766,1,1938,02
18.495,1,1938,03
19.3,1,1938,04
24.549,1,1938,05
28.13,1,1938,06
28.391,1,1938,07
28.484,1,1938,08
25.417,1,1938,09
21.242,1,1938,10
12.93,1,1938,11
9.716,1,1938,12
10.152,1,1939,01
9.807,1,1939,02
17.383,1,1939,03
20.831,1,1939,04
25.41,1,1939,05
28.72,1,1939,06
29.323,1,1939,07
27.62,1,1939,08
26.323,1,1939,09
20.855,1,1939,10
12.096,1,1939,11
11.03,1,1939,12
5.268,1,1940,01
11.013,1,1940,02
16.308,1,1940,03
19.829,1,1940,04
23.623,1,1940,05
25.649,1,1940,06
28.254,1,1940,07
28.053,1,1940,08
24.998,1,1940,09
20.284,1,1940,10
12.48,1,1940,11
10.731,1,1940,12
10.03,1,1941,01
10.78,1,1941,02
12.506,1,1941,03
19.406,1,1941,04
23.588,1,1941,05
26.084,1,1941,06
28.116,1,1941,07
28.59,1,1941,08
25.77,1,1941,09
22.025,1,1941,10
13.604,1,1941,11
10.026,1,1941,12
7.995,1,1942,01
10.351,1,1942,02
14.66,1,1942,03
20.276,1,1942,04
24.039,1,1942,05
28.27,1,1942,06
28.32,1,1942,07
28.232,1,1942,08
23.409,1,1942,09
19.685,1,1942,10
15.694,1,1942,11
10.558,1,1942,12
8.814,1,1943,01
13.235,1,1943,02
14.948,1,1943,03
22.073,1,1943,04
24.954,1,1943,05
27.679,1,1943,06
29.103,1,1943,07
30.932,1,1943,08
24.374,1,1943,09
18.773,1,1943,10
13.039,1,1943,11
7.919,1,1943,12
8.113,1,1944,01
13.008,1,1944,02
15.37,1,1944,03
20.147,1,1944,04
23.526,1,1944,05
27.916,1,1944,06
29.965,1,1944,07
28.874,1,1944,08
24.504,1,1944,09
19.63,1,1944,10
13.863,1,1944,11
7.718,1,1944,12
9.738,1,1945,01
12.333,1,1945,02
17.644,1,1945,03
19.353,1,1945,04
25.021,1,1945,05
28.333,1,1945,06
28.484,1,1945,07
29.353,1,1945,08
26.564,1,1945,09
18.808,1,1945,10
15.329,1,1945,11
8.647,1,1945,12
7.397,1,1946,01
11.8,1,1946,02
17.008,1,1946,03
21.979,1,1946,04
24.084,1,1946,05
26.99,1,1946,06
29.234,1,1946,07
29.361,1,1946,08
26.256,1,1946,09
21.449,1,1946,10
13.98,1,1946,11
10.948,1,1946,12
6.629,1,1947,01
8.525,1,1947,02
13.636,1,1947,03
19.506,1,1947,04
24.366,1,1947,05
28.053,1,1947,06
28.949,1,1947,07
27.623,1,1947,08
26.025,1,1947,09
23.212,1,1947,10
12.772,1,1947,11
9.345,1,1947,12
6.136,1,1948,01
11.059,1,1948,02
15.048,1,1948,03
22.728,1,1948,04
25.89,1,1948,05
29.058,1,1948,06
28.808,1,1948,07
29.499,1,1948,08
24.663,1,1948,09
19.251,1,1948,10
12.455,1,1948,11
11.968,1,1948,12
5.899,1,1949,01
12.476,1,1949,02
16.15,1,1949,03
17.702,1,1949,04
24.893,1,1949,05
27.527,1,1949,06
28.639,1,1949,07
27.322,1,1949,08
25.615,1,1949,09
19.252,1,1949,10
15.018,1,1949,11
10.638,1,1949,12
12.823,1,1950,01
13.617,1,1950,02
16.067,1,1950,03
20.297,1,1950,04
24.937,1,1950,05
27.237,1,1950,06
28.388,1,1950,07
28.079,1,1950,08
25.805,1,1950,09
21.859,1,1950,10
14.052,1,1950,11
9.839,1,1950,12
8.67,1,1951,01
11.5,1,1951,02
15.859,1,1951,03
19.878,1,1951,04
24.737,1,1951,05
28.467,1,1951,06
30.363,1,1951,07
30.27,1,1951,08
26.725,1,1951,09
21.856,1,1951,10
13.051,1,1951,11
11.233,1,1951,12
13.065,1,1952,01
12.795,1,1952,02
14.653,1,1952,03
18.977,1,1952,04
23.717,1,1952,05
28.322,1,1952,06
28.804,1,1952,07
30.973,1,1952,08
25.736,1,1952,09
18.789,1,1952,10
12.941,1,1952,11
9.046,1,1952,12
11.909,1,1953,01
11.532,1,1953,02
18.596,1,1953,03
20.683,1,1953,04
24.872,1,1953,05
30.733,1,1953,06
30.488,1,1953,07
28.865,1,1953,08
25.188,1,1953,09
19.906,1,1953,10
13.364,1,1953,11
7.194,1,1953,12
10.739,1,1954,01
14.336,1,1954,02
15.764,1,1954,03
21.996,1,1954,04
23.512,1,1954,05
27.83,1,1954,06
29.148,1,1954,07
29.172,1,1954,08
27.306,1,1954,09
20.953,1,1954,10
13.957,1,1954,11
11.035,1,1954,12
8.662,1,1955,01
11.077,1,1955,02
16.639,1,1955,03
22.194,1,1955,04
25.327,1,1955,05
27.601,1,1955,06
28.241,1,1955,07
28.293,1,1955,08
26.092,1,1955,09
20.155,1,1955,10
13.461,1,1955,11
10.355,1,1955,12
9.524,1,1956,01
11.427,1,1956,02
16.564,1,1956,03
20.055,1,1956,04
26.146,1,1956,05
29.258,1,1956,06
29.517,1,1956,07
29.488,1,1956,08
26.053,1,1956,09
21.939,1,1956,10
12.785,1,1956,11
10.732,1,1956,12
10.473,1,1957,01
15.575,1,1957,02
15.764,1,1957,03
18.844,1,1957,04
22.91,1,1957,05
27.258,1,1957,06
30.107,1,1957,07
29.837,1,1957,08
25.198,1,1957,09
18.457,1,1957,10
11.524,1,1957,11
11.039,1,1957,12
7.746,1,1958,01
9.575,1,1958,02
12.044,1,1958,03
19.189,1,1958,04
23.664,1,1958,05
28.299,1,1958,06
29.491,1,1958,07
29.254,1,1958,08
25.511,1,1958,09
18.046,1,1958,10
13.797,1,1958,11
8.541,1,1958,12
8.151,1,1959,01
10.889,1,1959,02
14.559,1,1959,03
18.4,1,1959,04
24.951,1,1959,05
27.57,1,1959,06
27.55,1,1959,07
28.609,1,1959,08
26.765,1,1959,09
19.986,1,1959,10
10.733,1,1959,11
10.0,1,1959,12
8.665,1,1960,01
8.643,1,1960,02
13.408,1,1960,03
20.735,1,1960,04
24.216,1,1960,05
29.102,1,1960,06
28.832,1,1960,07
28.307,1,1960,08
25.73,1,1960,09
21.704,1,1960,10
14.713,1,1960,11
7.229,1,1960,12
6.758,1,1961,01
11.247,1,1961,02
16.705,1,1961,03
20.116,1,1961,04
25.365,1,1961,05
26.949,1,1961,06
27.579,1,1961,07
27.504,1,1961,08
25.908,1,1961,09
20.196,1,1961,10
12.188,1,1961,11
10.089,1,1961,12
6.135,1,1962,01
15.139,1,1962,02
14.032,1,1962,03
20.562,1,1962,04
26.006,1,1962,05
27.671,1,1962,06
29.825,1,1962,07
30.197,1,1962,08
26.713,1,1962,09
22.642,1,1962,10
14.522,1,1962,11
9.143,1,1962,12
6.313,1,1963,01
10.228,1,1963,02
17.217,1,1963,03
23.001,1,1963,04
24.809,1,1963,05
27.959,1,1963,06
29.539,1,1963,07
29.789,1,1963,08
26.317,1,1963,09
21.636,1,1963,10
14.531,1,1963,11
6.089,1,1963,12
7.654,1,1964,01
8.577,1,1964,02
15.593,1,1964,03
21.56,1,1964,04
25.407,1,1964,05
28.051,1,1964,06
29.964,1,1964,07
29.862,1,1964,08
25.59,1,1964,09
18.482,1,1964,10
15.016,1,1964,11
9.235,1,1964,12
10.729,1,1965,01
9.018,1,1965,02
12.685,1,1965,03
21.959,1,1965,04
24.035,1,1965,05
27.002,1,1965,06
29.353,1,1965,07
28.438,1,1965,08
26.546,1,1965,09
19.132,1,1965,10
17.184,1,1965,11
11.419,1,1965,12
6.455,1,1966,01
8.609,1,1966,02
15.636,1,1966,03
20.309,1,1966,04
23.53,1,1966,05
26.6,1,1966,06
29.878,1,1966,07
27.842,1,1966,08
25.271,1,1966,09
18.428,1,1966,10
15.633,1,1966,11
8.415,1,1966,12
8.748,1,1967,01
10.855,1,1967,02
18.798,1,1967,03
23.262,1,1967,04
24.889,1,1967,05
28.81,1,1967,06
29.369,1,1967,07
27.454,1,1967,08
23.588,1,1967,09
19.09,1,1967,10
14.541,1,1967,11
8.118,1,1967,12
8.469,1,1968,01
9.367,1,1968,02
13.211,1,1968,03
19.294,1,1968,04
24.374,1,1968,05
27.516,1,1968,06
27.553,1,1968,07
28.692,1,1968,08
23.819,1,1968,09
21.21,1,1968,10
13.097,1,1968,11
9.089,1,1968,12
10.863,1,1969,01
11.886,1,1969,02
12.415,1,1969,03
20.776,1,1969,04
23.449,1,1969,05
28.588,1,1969,06
30.872,1,1969,07
29.911,1,1969,08
25.791,1,1969,09
19.584,1,1969,10
12.511,1,1969,11
10.747,1,1969,12
7.129,1,1970,01
10.989,1,1970,02
12.893,1,1970,03
20.477,1,1970,04
22.806,1,1970,05
26.56,1,1970,06
28.916,1,1970,07
29.052,1,1970,08
25.163,1,1970,09
17.59,1,1970,10
12.311,1,1970,11
12.436,1,1970,12
11.123,1,1971,01
11.798,1,1971,02
16.349,1,1971,03
19.7,1,1971,04
24.72,1,1971,05
26.592,1,1971,06
27.8,1,1971,07
25.125,1,1971,08
24.472,1,1971,09
19.926,1,1971,10
14.847,1,1971,11
10.949,1,1971,12
10.185,1,1972,01
11.96,1,1972,02
18.6,1,1972,03
22.843,1,1972,04
23.269,1,1972,05
27.346,1,1972,06
27.864,1,1972,07
26.738,1,1972,08
26.137,1,1972,09
20.54,1,1972,10
11.691,1,1972,11
8.69,1,1972,12
6.715,1,1973,01
9.124,1,1973,02
16.652,1,1973,03
18.087,1,1973,04
23.975,1,1973,05
26.53,1,1973,06
27.77,1,1973,07
27.54,1,1973,08
25.482,1,1973,09
20.255,1,1973,10
16.354,1,1973,11
9.628,1,1973,12
9.461,1,1974,01
11.471,1,1974,02
19.081,1,1974,03
20.723,1,1974,04
25.713,1,1974,05
27.915,1,1974,06
28.841,1,1974,07
27.541,1,1974,08
21.93,1,1974,09
19.279,1,1974,10
12.956,1,1974,11
8.593,1,1974,12
9.479,1,1975,01
11.026,1,1975,02
15.688,1,1975,03
19.429,1,1975,04
23.842,1,1975,05
27.369,1,1975,06
26.389,1,1975,07
27.58,1,1975,08
23.198,1,1975,09
19.707,1,1975,10
14.114,1,1975,11
9.636,1,1975,12
7.885,1,1976,01
14.713,1,1976,02
17.041,1,1976,03
20.148,1,1976,04
21.819,1,1976,05
27.603,1,1976,06
25.485,1,1976,07
27.395,1,1976,08
24.586,1,1976,09
15.823,1,1976,10
10.163,1,1976,11
7.701,1,1976,12
6.215,1,1977,01
11.011,1,1977,02
